code,year,sex,age_group,population
E38000258,2038,female,70-74,29687
E38000258,2039,female,70-74,29708
E38000258,2040,female,70-74,29753
E38000258,2041,female,70-74,29717
E38000258,2042,female,70-74,29460
E38000258,2043,female,70-74,28981
E38000258,2044,female,70-74,28336
E38000258,2045,female,70-74,27600
E38000258,2046,female,70-74,27138
E38000258,2047,female,70-74,26764
E38000258,2022,female,75-79,21832
E38000258,2023,female,75-79,22436
E38000258,2024,female,75-79,22490
E38000258,2025,female,75-79,22739
E38000258,2026,female,75-79,22783
E38000258,2027,female,75-79,22053
E38000258,2028,female,75-79,21726
E38000258,2029,female,75-79,21733
E38000258,2030,female,75-79,21522
E38000258,2031,female,75-79,21651
E38000258,2032,female,75-79,21836
E38000258,2033,female,75-79,22046
E38000258,2034,female,75-79,22443
E38000258,2035,female,75-79,23169
E38000258,2036,female,75-79,23847
E38000258,2037,female,75-79,24714
E38000258,2038,female,75-79,25315
E38000258,2039,female,75-79,25846
E38000258,2040,female,75-79,26189
E38000258,2041,female,75-79,26429
E38000258,2042,female,75-79,26435
E38000258,2043,female,75-79,26540
E38000258,2044,female,75-79,26588
E38000258,2045,female,75-79,26645
E38000258,2046,female,75-79,26641
E38000258,2047,female,75-79,26434
E38000258,2022,female,80-84,15319
E38000258,2023,female,80-84,15539
E38000258,2024,female,80-84,15953
E38000258,2025,female,80-84,16288
E38000258,2026,female,80-84,16723
E38000258,2027,female,80-84,17813
E38000258,2028,female,80-84,18377
E38000258,2029,female,80-84,18463
E38000258,2030,female,80-84,18686
E38000258,2031,female,80-84,18730
E38000258,2032,female,80-84,18152
E38000258,2033,female,80-84,17931
E38000258,2034,female,80-84,17964
E38000258,2035,female,80-84,17823
E38000258,2036,female,80-84,17963
E38000258,2037,female,80-84,18165
E38000258,2038,female,80-84,18395
E38000258,2039,female,80-84,18778
E38000258,2040,female,80-84,19427
E38000258,2041,female,80-84,20037
E38000258,2042,female,80-84,20808
E38000258,2043,female,80-84,21348
E38000258,2044,female,80-84,21834
E38000258,2045,female,80-84,22167
E38000258,2046,female,80-84,22407
E38000258,2047,female,80-84,22460
E38000258,2022,female,85-89,10907
E38000258,2023,female,85-89,10939
E38000258,2024,female,85-89,10960
E38000258,2025,female,85-89,10771
E38000258,2026,female,85-89,10477
E38000258,2027,female,85-89,10471
E38000258,2028,female,85-89,10724
E38000258,2029,female,85-89,11112
E38000258,2030,female,85-89,11417
E38000258,2031,female,85-89,11767
E38000258,2032,female,85-89,12652
E38000258,2033,female,85-89,13107
E38000258,2034,female,85-89,13203
E38000258,2035,female,85-89,13370
E38000258,2036,female,85-89,13404
E38000258,2037,female,85-89,13043
E38000258,2038,female,85-89,12940
E38000258,2039,female,85-89,13001
E38000258,2040,female,85-89,12938
E38000258,2041,female,85-89,13079
E38000258,2042,female,85-89,13283
E38000258,2043,female,85-89,13513
E38000258,2044,female,85-89,13854
E38000258,2045,female,85-89,14375
E38000258,2046,female,85-89,14873
E38000258,2047,female,85-89,15496
E38000258,2022,female,90+,7369
E38000258,2023,female,90+,7180
E38000258,2024,female,90+,7083
E38000258,2025,female,90+,7151
E38000258,2026,female,90+,7264
E38000258,2027,female,90+,7364
E38000258,2028,female,90+,7434
E38000258,2029,female,90+,7493
E38000258,2030,female,90+,7519
E38000258,2031,female,90+,7490
E38000258,2032,female,90+,7611
E38000258,2033,female,90+,7856
E38000258,2034,female,90+,8168
E38000258,2035,female,90+,8398
E38000258,2036,female,90+,8612
E38000258,2037,female,90+,9255
E38000258,2038,female,90+,9673
E38000258,2039,female,90+,9893
E38000258,2040,female,90+,10085
E38000258,2041,female,90+,10168
E38000258,2042,female,90+,10266
E38000258,2043,female,90+,10387
E38000258,2044,female,90+,10500
E38000258,2045,female,90+,10537
E38000258,2046,female,90+,10659
E38000258,2047,female,90+,10852
E38000259,2022,female,0-4,36456
E38000259,2023,female,0-4,35869
E38000259,2024,female,0-4,35423
E38000259,2025,female,0-4,34762
E38000259,2026,female,0-4,34453
E38000259,2027,female,0-4,33774
E38000259,2028,female,0-4,33644
E38000259,2029,female,0-4,33529
E38000259,2030,female,0-4,33394
E38000259,2031,female,0-4,33283
E38000259,2032,female,0-4,33212
E38000259,2033,female,0-4,33197
E38000259,2034,female,0-4,33210
E38000259,2035,female,0-4,33246
E38000259,2036,female,0-4,33304
E38000259,2037,female,0-4,33384
E38000259,2038,female,0-4,33483
E38000259,2039,female,0-4,33590
E38000259,2040,female,0-4,33696
E38000259,2041,female,0-4,33798
E38000259,2042,female,0-4,33888
E38000259,2043,female,0-4,33956
E38000259,2044,female,0-4,33992
E38000259,2045,female,0-4,33994
E38000259,2046,female,0-4,33963
E38000259,2047,female,0-4,33900
E38000259,2022,female,5-9,39719
E38000259,2023,female,5-9,39507
E38000259,2024,female,5-9,39197
E38000259,2025,female,5-9,39010
E38000259,2026,female,5-9,38113
E38000259,2027,female,5-9,37717
E38000259,2028,female,5-9,36886
E38000259,2029,female,5-9,36273
E38000259,2030,female,5-9,35628
E38000259,2031,female,5-9,35336
E38000259,2032,female,5-9,34712
E38000259,2033,female,5-9,34607
E38000259,2034,female,5-9,34507
E38000259,2035,female,5-9,34381
E38000259,2036,female,5-9,34277
E38000259,2037,female,5-9,34214
E38000259,2038,female,5-9,34204
E38000259,2039,female,5-9,34221
E38000259,2040,female,5-9,34262
E38000259,2041,female,5-9,34324
E38000259,2042,female,5-9,34410
E38000259,2043,female,5-9,34514
E38000259,2044,female,5-9,34626
E38000259,2045,female,5-9,34739
E38000259,2046,female,5-9,34849
E38000259,2047,female,5-9,34947
E38000259,2022,female,10-14,40532
E38000259,2023,female,10-14,41009
E38000259,2024,female,10-14,41236
E38000259,2025,female,10-14,41127
E38000259,2026,female,10-14,41000
E38000259,2027,female,10-14,40593
E38000259,2028,female,10-14,40175
E38000259,2029,female,10-14,39704
E38000259,2030,female,10-14,39473
E38000259,2031,female,10-14,38615
E38000259,2032,female,10-14,38221
E38000259,2033,female,10-14,37410
E38000259,2034,female,10-14,36812
E38000259,2035,female,10-14,36185
E38000259,2036,female,10-14,35890
E38000259,2037,female,10-14,35292
E38000259,2038,female,10-14,35198
E38000259,2039,female,10-14,35106
E38000259,2040,female,10-14,34986
E38000259,2041,female,10-14,34886
E38000259,2042,female,10-14,34828
E38000259,2043,female,10-14,34822
E38000259,2044,female,10-14,34842
E38000259,2045,female,10-14,34885
E38000259,2046,female,10-14,34950
E38000259,2047,female,10-14,35038
E38000259,2022,female,15-19,35831
E38000259,2023,female,15-19,36796
E38000259,2024,female,15-19,37636
E38000259,2025,female,15-19,38212
E38000259,2026,female,15-19,38903
E38000259,2027,female,15-19,39499
E38000259,2028,female,15-19,39790
E38000259,2029,female,15-19,39860
E38000259,2030,female,15-19,39663
E38000259,2031,female,15-19,39502
E38000259,2032,female,15-19,39132
E38000259,2033,female,15-19,38752
E38000259,2034,female,15-19,38304
E38000259,2035,female,15-19,38006
E38000259,2036,female,15-19,37207
E38000259,2037,female,15-19,36849
E38000259,2038,female,15-19,36099
E38000259,2039,female,15-19,35506
E38000259,2040,female,15-19,34959
E38000259,2041,female,15-19,34623
E38000259,2042,female,15-19,34166
E38000259,2043,female,15-19,34084
E38000259,2044,female,15-19,33995
E38000259,2045,female,15-19,33886
E38000259,2046,female,15-19,33803
E38000259,2047,female,15-19,33761
E38000259,2022,female,20-24,33442
E38000259,2023,female,20-24,33792
E38000259,2024,female,20-24,34101
E38000259,2025,female,20-24,34236
E38000259,2026,female,20-24,34392
E38000259,2027,female,20-24,34746
E38000259,2028,female,20-24,35288
E38000259,2029,female,20-24,35733
E38000259,2030,female,20-24,36194
E38000259,2031,female,20-24,36814
E38000259,2032,female,20-24,37342
E38000259,2033,female,20-24,37510
E38000259,2034,female,20-24,37532
E38000259,2035,female,20-24,37380
E38000259,2036,female,20-24,37194
E38000259,2037,female,20-24,36818
E38000259,2038,female,20-24,36465
E38000259,2039,female,20-24,36094
E38000259,2040,female,20-24,35840
E38000259,2041,female,20-24,35187
E38000259,2042,female,20-24,34846
E38000259,2043,female,20-24,34222
E38000259,2044,female,20-24,33725
E38000259,2045,female,20-24,33243
E38000259,2046,female,20-24,32978
E38000259,2047,female,20-24,32565
E38000259,2022,female,25-29,39723
E38000259,2023,female,25-29,40201
E38000259,2024,female,25-29,40463
E38000259,2025,female,25-29,40495
E38000259,2026,female,25-29,40330
E38000259,2027,female,25-29,39855
E38000259,2028,female,25-29,39489
E38000259,2029,female,25-29,39458
E38000259,2030,female,25-29,39696
E38000259,2031,female,25-29,40017
E38000259,2032,female,25-29,40510
E38000259,2033,female,25-29,41231
E38000259,2034,female,25-29,41730
E38000259,2035,female,25-29,42211
E38000259,2036,female,25-29,42842
E38000259,2037,female,25-29,43363
E38000259,2038,female,25-29,43464
E38000259,2039,female,25-29,43411
E38000259,2040,female,25-29,43219
E38000259,2041,female,25-29,43001
E38000259,2042,female,25-29,42587
E38000259,2043,female,25-29,42192
E38000259,2044,female,25-29,41805
E38000259,2045,female,25-29,41492
E38000259,2046,female,25-29,40823
E38000259,2047,female,25-29,40437
E38000259,2022,female,30-34,44546
E38000259,2023,female,30-34,45057
E38000259,2024,female,30-34,45384
E38000259,2025,female,30-34,44891
E38000259,2026,female,30-34,44136
E38000259,2027,female,30-34,43700
E38000259,2028,female,30-34,43421
E38000259,2029,female,30-34,43116
E38000259,2030,female,30-34,43023
E38000259,2031,female,30-34,42862
E38000259,2032,female,30-34,42454
E38000259,2033,female,30-34,42159
E38000259,2034,female,30-34,42169
E38000259,2035,female,30-34,42417
E38000259,2036,female,30-34,42740
E38000259,2037,female,30-34,43230
E38000259,2038,female,30-34,43961
E38000259,2039,female,30-34,44449
E38000259,2040,female,30-34,44928
E38000259,2041,female,30-34,45546
E38000259,2042,female,30-34,46049
E38000259,2043,female,30-34,46121
E38000259,2044,female,30-34,46053
E38000259,2045,female,30-34,45864
E38000259,2046,female,30-34,45639
E38000259,2047,female,30-34,45224
E38000259,2022,female,35-39,44372
E38000259,2023,female,35-39,45056
E38000259,2024,female,35-39,45859
E38000259,2025,female,35-39,46062
E38000259,2026,female,35-39,46604
E38000259,2027,female,35-39,46693
E38000259,2028,female,35-39,46631
E38000259,2029,female,35-39,46578
E38000259,2030,female,35-39,46123
E38000259,2031,female,35-39,45516
E38000259,2032,female,35-39,45194
E38000259,2033,female,35-39,44983
E38000259,2034,female,35-39,44707
E38000259,2035,female,35-39,44589
E38000259,2036,female,35-39,44404
E38000259,2037,female,35-39,43994
E38000259,2038,female,35-39,43709
E38000259,2039,female,35-39,43730
E38000259,2040,female,35-39,43979
E38000259,2041,female,35-39,44299
E38000259,2042,female,35-39,44784
E38000259,2043,female,35-39,45513
E38000259,2044,female,35-39,45991
E38000259,2045,female,35-39,46466
E38000259,2046,female,35-39,47074
E38000259,2047,female,35-39,47566
E38000259,2022,female,40-44,40625
E38000259,2023,female,40-44,42522
E38000259,2024,female,40-44,43483
E38000259,2025,female,40-44,43998
E38000259,2026,female,40-44,44536
E38000259,2027,female,40-44,45337
E38000259,2028,female,40-44,45742
E38000259,2029,female,40-44,46293
E38000259,2030,female,40-44,46507
E38000259,2031,female,40-44,47042
E38000259,2032,female,40-44,47158
E38000259,2033,female,40-44,47095
E38000259,2034,female,40-44,47058
E38000259,2035,female,40-44,46650
E38000259,2036,female,40-44,46102
E38000259,2037,female,40-44,45818
E38000259,2038,female,40-44,45630
E38000259,2039,female,40-44,45370
E38000259,2040,female,40-44,45242
E38000259,2041,female,40-44,45050
E38000259,2042,female,40-44,44642
E38000259,2043,female,40-44,44367
E38000259,2044,female,40-44,44393
E38000259,2045,female,40-44,44641
E38000259,2046,female,40-44,44957
E38000259,2047,female,40-44,45436
E38000259,2022,female,45-49,36674
E38000259,2023,female,45-49,36233
E38000259,2024,female,45-49,36966
E38000259,2025,female,45-49,38380
E38000259,2026,female,45-49,39565
E38000259,2027,female,45-49,40833
E38000259,2028,female,45-49,42457
E38000259,2029,female,45-49,43236
E38000259,2030,female,45-49,43698
E38000259,2031,female,45-49,44240
E38000259,2032,female,45-49,45034
E38000259,2033,female,45-49,45471
E38000259,2034,female,45-49,46016
E38000259,2035,female,45-49,46254
E38000259,2036,female,45-49,46769
E38000259,2037,female,45-49,46886
E38000259,2038,female,45-49,46814
E38000259,2039,female,45-49,46788
E38000259,2040,female,45-49,46412
E38000259,2041,female,45-49,45906
E38000259,2042,female,45-49,45650
E38000259,2043,female,45-49,45481
E38000259,2044,female,45-49,45237
E38000259,2045,female,45-49,45106
E38000259,2046,female,45-49,44913
E38000259,2047,female,45-49,44513
E38000259,2022,female,50-54,41587
E38000259,2023,female,50-54,41006
E38000259,2024,female,50-54,39909
E38000259,2025,female,50-54,38507
E38000259,2026,female,50-54,37040
E38000259,2027,female,50-54,36100
E38000259,2028,female,50-54,35600
E38000259,2029,female,50-54,36244
E38000259,2030,female,50-54,37606
E38000259,2031,female,50-54,38758
E38000259,2032,female,50-54,39990
E38000259,2033,female,50-54,41534
E38000259,2034,female,50-54,42274
E38000259,2035,female,50-54,42703
E38000259,2036,female,50-54,43226
E38000259,2037,female,50-54,43995
E38000259,2038,female,50-54,44440
E38000259,2039,female,50-54,44974
E38000259,2040,female,50-54,45227
E38000259,2041,female,50-54,45725
E38000259,2042,female,50-54,45844
E38000259,2043,female,50-54,45770
E38000259,2044,female,50-54,45754
E38000259,2045,female,50-54,45404
E38000259,2046,female,50-54,44936
E38000259,2047,female,50-54,44707
E38000259,2022,female,55-59,39634
E38000259,2023,female,55-59,39930
E38000259,2024,female,55-59,40001
E38000259,2025,female,55-59,39978
E38000259,2026,female,55-59,40314
E38000259,2027,female,55-59,40030
E38000259,2028,female,55-59,39405
E38000259,2029,female,55-59,38329
E38000259,2030,female,55-59,37021
E38000259,2031,female,55-59,35667
E38000259,2032,female,55-59,34796
E38000259,2033,female,55-59,34348
E38000259,2034,female,55-59,34975
E38000259,2035,female,55-59,36279
E38000259,2036,female,55-59,37377
E38000259,2037,female,55-59,38553
E38000259,2038,female,55-59,40006
E38000259,2039,female,55-59,40700
E38000259,2040,female,55-59,41102
E38000259,2041,female,55-59,41604
E38000259,2042,female,55-59,42342
E38000259,2043,female,55-59,42788
E38000259,2044,female,55-59,43304
E38000259,2045,female,55-59,43566
E38000259,2046,female,55-59,44045
E38000259,2047,female,55-59,44166
E38000259,2022,female,60-64,33994
E38000259,2023,female,60-64,34804
E38000259,2024,female,60-64,35844
E38000259,2025,female,60-64,36915
E38000259,2026,female,60-64,37416
E38000259,2027,female,60-64,37683
E38000259,2028,female,60-64,37917
E38000259,2029,female,60-64,37948
E38000259,2030,female,60-64,37922
E38000259,2031,female,60-64,38235
E38000259,2032,female,60-64,37974
E38000259,2033,female,60-64,37390
E38000259,2034,female,60-64,36387
E38000259,2035,female,60-64,35177
E38000259,2036,female,60-64,33926
E38000259,2037,female,60-64,33120
E38000259,2038,female,60-64,32718
E38000259,2039,female,60-64,33324
E38000259,2040,female,60-64,34566
E38000259,2041,female,60-64,35611
E38000259,2042,female,60-64,36725
E38000259,2043,female,60-64,38084
E38000259,2044,female,60-64,38734
E38000259,2045,female,60-64,39115
E38000259,2046,female,60-64,39597
E38000259,2047,female,60-64,40303
E38000259,2022,female,65-69,28674
E38000259,2023,female,65-69,29236
E38000259,2024,female,65-69,29615
E38000259,2025,female,65-69,30283
E38000259,2026,female,65-69,30929
E38000259,2027,female,65-69,31815
E38000259,2028,female,65-69,32568
E38000259,2029,female,65-69,33524
E38000259,2030,female,65-69,34528
E38000259,2031,female,65-69,35013
E38000259,2032,female,65-69,35272
E38000259,2033,female,65-69,35501
E38000259,2034,female,65-69,35540
E38000259,2035,female,65-69,35522
E38000259,2036,female,65-69,35814
E38000259,2037,female,65-69,35577
E38000259,2038,female,65-69,35038
E38000259,2039,female,65-69,34116
E38000259,2040,female,65-69,33013
E38000259,2041,female,65-69,31870
E38000259,2042,female,65-69,31138
E38000259,2043,female,65-69,30786
E38000259,2044,female,65-69,31374
E38000259,2045,female,65-69,32550
E38000259,2046,female,65-69,33539
E38000259,2047,female,65-69,34591
E38000259,2022,female,70-74,26862
E38000259,2023,female,70-74,26339
E38000259,2024,female,70-74,26154
E38000259,2025,female,70-74,25862
E38000259,2026,female,70-74,25964
E38000259,2027,female,70-74,26244
E38000259,2028,female,70-74,26749
E38000259,2029,female,70-74,27114
E38000259,2030,female,70-74,27762
E38000259,2031,female,70-74,28391
E38000259,2032,female,70-74,29244
E38000259,2033,female,70-74,29968
E38000259,2034,female,70-74,30866
E38000259,2035,female,70-74,31807
E38000259,2036,female,70-74,32270
E38000259,2037,female,70-74,32524
E38000259,2038,female,70-74,32748
E38000259,2039,female,70-74,32801
E38000259,2040,female,70-74,32798
E38000259,2041,female,70-74,33082
E38000259,2042,female,70-74,32875
E38000259,2043,female,70-74,32392
E38000259,2044,female,70-74,31558
E38000259,2045,female,70-74,30570
E38000259,2046,female,70-74,29541
E38000259,2047,female,70-74,28890
E38000259,2022,female,75-79,23538
E38000259,2023,female,75-79,23732
E38000259,2024,female,75-79,23613
E38000259,2025,female,75-79,23869
E38000259,2026,female,75-79,24176
E38000259,2027,female,75-79,23588
E38000259,2028,female,75-79,23163
E38000259,2029,female,75-79,23021
E38000259,2030,female,75-79,22796
E38000259,2031,female,75-79,22938
E38000259,2032,female,75-79,23231
E38000259,2033,female,75-79,23707
E38000259,2034,female,75-79,24073
E38000259,2035,female,75-79,24688
E38000259,2036,female,75-79,25288
E38000259,2037,female,75-79,26092
E38000259,2038,female,75-79,26773
E38000259,2039,female,75-79,27601
E38000259,2040,female,75-79,28467
E38000259,2041,female,75-79,28902
E38000259,2042,female,75-79,29151
E38000259,2043,female,75-79,29373
E38000259,2044,female,75-79,29447
E38000259,2045,female,75-79,29471
E38000259,2046,female,75-79,29752
E38000259,2047,female,75-79,29586
E38000259,2022,female,80-84,16994
E38000259,2023,female,80-84,17207
E38000259,2024,female,80-84,17734
E38000259,2025,female,80-84,17957
E38000259,2026,female,80-84,18172
E38000259,2027,female,80-84,18985
E38000259,2028,female,80-84,19230
E38000259,2029,female,80-84,19207
E38000259,2030,female,80-84,19456
E38000259,2031,female,80-84,19703
E38000259,2032,female,80-84,19226
E38000259,2033,female,80-84,18928
E38000259,2034,female,80-84,18862
E38000259,2035,female,80-84,18719
E38000259,2036,female,80-84,18894
E38000259,2037,female,80-84,19192
E38000259,2038,female,80-84,19627
E38000259,2039,female,80-84,19979
E38000259,2040,female,80-84,20534
E38000259,2041,female,80-84,21082
E38000259,2042,female,80-84,21809
E38000259,2043,female,80-84,22421
E38000259,2044,female,80-84,23148
E38000259,2045,female,80-84,23908
E38000259,2046,female,80-84,24294
E38000259,2047,female,80-84,24536
E38000259,2022,female,85-89,11430
E38000259,2023,female,85-89,11589
E38000259,2024,female,85-89,11688
E38000259,2025,female,85-89,11602
E38000259,2026,female,85-89,11289
E38000259,2027,female,85-89,11332
E38000259,2028,female,85-89,11610
E38000259,2029,female,85-89,12079
E38000259,2030,female,85-89,12312
E38000259,2031,female,85-89,12496
E38000259,2032,female,85-89,13187
E38000259,2033,female,85-89,13423
E38000259,2034,female,85-89,13464
E38000259,2035,female,85-89,13669
E38000259,2036,female,85-89,13834
E38000259,2037,female,85-89,13520
E38000259,2038,female,85-89,13361
E38000259,2039,female,85-89,13370
E38000259,2040,female,85-89,13319
E38000259,2041,female,85-89,13508
E38000259,2042,female,85-89,13789
E38000259,2043,female,85-89,14150
E38000259,2044,female,85-89,14458
E38000259,2045,female,85-89,14908
E38000259,2046,female,85-89,15363
E38000259,2047,female,85-89,15958
E38000259,2022,female,90+,6886
E38000259,2023,female,90+,6710
E38000259,2024,female,90+,6616
E38000259,2025,female,90+,6682
E38000259,2026,female,90+,6818
E38000259,2027,female,90+,6913
E38000259,2028,female,90+,7073
E38000259,2029,female,90+,7171
E38000259,2030,female,90+,7227
E38000259,2031,female,90+,7189
E38000259,2032,female,90+,7322
E38000259,2033,female,90+,7623
E38000259,2034,female,90+,7982
E38000259,2035,female,90+,8168
E38000259,2036,female,90+,8275
E38000259,2037,female,90+,8826
E38000259,2038,female,90+,9149
E38000259,2039,female,90+,9365
E38000259,2040,female,90+,9551
E38000259,2041,female,90+,9641
E38000259,2042,female,90+,9701
E38000259,2043,female,90+,9733
E38000259,2044,female,90+,9816
E38000259,2045,female,90+,9862
E38000259,2046,female,90+,10020
E38000259,2047,female,90+,10231
E38000261,2022,female,0-4,26283
E38000261,2023,female,0-4,25840
E38000261,2024,female,0-4,25351
E38000261,2025,female,0-4,25067
E38000261,2026,female,0-4,24787
E38000261,2027,female,0-4,24538
E38000261,2028,female,0-4,24556
E38000261,2029,female,0-4,24590
E38000261,2030,female,0-4,24613
E38000261,2031,female,0-4,24622
E38000261,2032,female,0-4,24641
E38000261,2033,female,0-4,24676
E38000261,2034,female,0-4,24717
E38000261,2035,female,0-4,24771
E38000261,2036,female,0-4,24838
E38000261,2037,female,0-4,24921
E38000261,2038,female,0-4,25023
E38000261,2039,female,0-4,25137
E38000261,2040,female,0-4,25257
E38000261,2041,female,0-4,25378
E38000261,2042,female,0-4,25495
E38000261,2043,female,0-4,25596
E38000261,2044,female,0-4,25673
E38000261,2045,female,0-4,25723
E38000261,2046,female,0-4,25746
E38000261,2047,female,0-4,25740
E38000261,2022,female,5-9,29062
E38000261,2023,female,5-9,28855
E38000261,2024,female,5-9,28697
E38000261,2025,female,5-9,28438
E38000261,2026,female,5-9,27980
E38000261,2027,female,5-9,27635
E38000261,2028,female,5-9,27080
E38000261,2029,female,5-9,26524
E38000261,2030,female,5-9,26228
E38000261,2031,female,5-9,25962
E38000261,2032,female,5-9,25716
E38000261,2033,female,5-9,25737
E38000261,2034,female,5-9,25766
E38000261,2035,female,5-9,25779
E38000261,2036,female,5-9,25781
E38000261,2037,female,5-9,25795
E38000261,2038,female,5-9,25826
E38000261,2039,female,5-9,25865
E38000261,2040,female,5-9,25917
E38000261,2041,female,5-9,25984
E38000261,2042,female,5-9,26068
E38000261,2043,female,5-9,26171
E38000261,2044,female,5-9,26287
E38000261,2045,female,5-9,26410
E38000261,2046,female,5-9,26534
E38000261,2047,female,5-9,26655
E38000261,2022,female,10-14,31113
E38000261,2023,female,10-14,31128
E38000261,2024,female,10-14,31349
E38000261,2025,female,10-14,31055
E38000261,2026,female,10-14,30744
E38000261,2027,female,10-14,30159
E38000261,2028,female,10-14,29844
E38000261,2029,female,10-14,29600
E38000261,2030,female,10-14,29326
E38000261,2031,female,10-14,28870
E38000261,2032,female,10-14,28525
E38000261,2033,female,10-14,27979
E38000261,2034,female,10-14,27428
E38000261,2035,female,10-14,27123
E38000261,2036,female,10-14,26858
E38000261,2037,female,10-14,26603
E38000261,2038,female,10-14,26620
E38000261,2039,female,10-14,26643
E38000261,2040,female,10-14,26650
E38000261,2041,female,10-14,26647
E38000261,2042,female,10-14,26657
E38000261,2043,female,10-14,26685
E38000261,2044,female,10-14,26722
E38000261,2045,female,10-14,26774
E38000261,2046,female,10-14,26839
E38000261,2047,female,10-14,26924
E38000261,2022,female,15-19,27417
E38000261,2023,female,15-19,28376
E38000261,2024,female,15-19,28884
E38000261,2025,female,15-19,29402
E38000261,2026,female,15-19,30037
E38000261,2027,female,15-19,30613
E38000261,2028,female,15-19,30634
E38000261,2029,female,15-19,30699
E38000261,2030,female,15-19,30366
E38000261,2031,female,15-19,30033
E38000261,2032,female,15-19,29572
E38000261,2033,female,15-19,29271
E38000261,2034,female,15-19,29066
E38000261,2035,female,15-19,28732
E38000261,2036,female,15-19,28300
E38000261,2037,female,15-19,27959
E38000261,2038,female,15-19,27421
E38000261,2039,female,15-19,26932
E38000261,2040,female,15-19,26603
E38000261,2041,female,15-19,26365
E38000261,2042,female,15-19,26159
E38000261,2043,female,15-19,26171
E38000261,2044,female,15-19,26184
E38000261,2045,female,15-19,26179
E38000261,2046,female,15-19,26172
E38000261,2047,female,15-19,26179
E38000261,2022,female,20-24,26555
E38000261,2023,female,20-24,26424
E38000261,2024,female,20-24,26502
E38000261,2025,female,20-24,26595
E38000261,2026,female,20-24,26868
E38000261,2027,female,20-24,27253
E38000261,2028,female,20-24,27933
E38000261,2029,female,20-24,28275
E38000261,2030,female,20-24,28722
E38000261,2031,female,20-24,29308
E38000261,2032,female,20-24,29822
E38000261,2033,female,20-24,29842
E38000261,2034,female,20-24,29893
E38000261,2035,female,20-24,29707
E38000261,2036,female,20-24,29456
E38000261,2037,female,20-24,29082
E38000261,2038,female,20-24,28817
E38000261,2039,female,20-24,28621
E38000261,2040,female,20-24,28345
E38000261,2041,female,20-24,27901
E38000261,2042,female,20-24,27573
E38000261,2043,female,20-24,27126
E38000261,2044,female,20-24,26706
E38000261,2045,female,20-24,26383
E38000261,2046,female,20-24,26173
E38000261,2047,female,20-24,25910
E38000261,2022,female,25-29,32511
E38000261,2023,female,25-29,32751
E38000261,2024,female,25-29,32711
E38000261,2025,female,25-29,32720
E38000261,2026,female,25-29,32552
E38000261,2027,female,25-29,32128
E38000261,2028,female,25-29,31819
E38000261,2029,female,25-29,31802
E38000261,2030,female,25-29,31911
E38000261,2031,female,25-29,32205
E38000261,2032,female,25-29,32640
E38000261,2033,female,25-29,33383
E38000261,2034,female,25-29,33818
E38000261,2035,female,25-29,34303
E38000261,2036,female,25-29,34914
E38000261,2037,female,25-29,35425
E38000261,2038,female,25-29,35443
E38000261,2039,female,25-29,35431
E38000261,2040,female,25-29,35253
E38000261,2041,female,25-29,35023
E38000261,2042,female,25-29,34643
E38000261,2043,female,25-29,34322
E38000261,2044,female,25-29,34061
E38000261,2045,female,25-29,33760
E38000261,2046,female,25-29,33248
E38000261,2047,female,25-29,32902
E38000261,2022,female,30-34,35321
E38000261,2023,female,30-34,36042
E38000261,2024,female,30-34,36797
E38000261,2025,female,30-34,36908
E38000261,2026,female,30-34,36544
E38000261,2027,female,30-34,36346
E38000261,2028,female,30-34,36281
E38000261,2029,female,30-34,36019
E38000261,2030,female,30-34,35916
E38000261,2031,female,30-34,35728
E38000261,2032,female,30-34,35299
E38000261,2033,female,30-34,34993
E38000261,2034,female,30-34,34960
E38000261,2035,female,30-34,35076
E38000261,2036,female,30-34,35371
E38000261,2037,female,30-34,35810
E38000261,2038,female,30-34,36558
E38000261,2039,female,30-34,37010
E38000261,2040,female,30-34,37506
E38000261,2041,female,30-34,38125
E38000261,2042,female,30-34,38636
E38000261,2043,female,30-34,38656
E38000261,2044,female,30-34,38630
E38000261,2045,female,30-34,38455
E38000261,2046,female,30-34,38224
E38000261,2047,female,30-34,37835
E38000261,2022,female,35-39,34134
E38000261,2023,female,35-39,34974
E38000261,2024,female,35-39,35910
E38000261,2025,female,35-39,36588
E38000261,2026,female,35-39,37564
E38000261,2027,female,35-39,38355
E38000261,2028,female,35-39,38783
E38000261,2029,female,35-39,39316
E38000261,2030,female,35-39,39372
E38000261,2031,female,35-39,39035
E38000261,2032,female,35-39,38873
E38000261,2033,female,35-39,38816
E38000261,2034,female,35-39,38561
E38000261,2035,female,35-39,38422
E38000261,2036,female,35-39,38211
E38000261,2037,female,35-39,37761
E38000261,2038,female,35-39,37447
E38000261,2039,female,35-39,37409
E38000261,2040,female,35-39,37534
E38000261,2041,female,35-39,37830
E38000261,2042,female,35-39,38275
E38000261,2043,female,35-39,39032
E38000261,2044,female,35-39,39496
E38000261,2045,female,35-39,40002
E38000261,2046,female,35-39,40628
E38000261,2047,female,35-39,41142
E38000261,2022,female,40-44,32690
E38000261,2023,female,40-44,33735
E38000261,2024,female,40-44,34256
E38000261,2025,female,40-44,34758
E38000261,2026,female,40-44,35150
E38000261,2027,female,40-44,36063
E38000261,2028,female,40-44,36824
E38000261,2029,female,40-44,37688
E38000261,2030,female,40-44,38371
